Pincode,Place Name,Latitude,Longitude
814162,Jama,24.5222,85.4722
814158,Guhiajore,24.4833,86.65
814156,Sarauni Bazar,24.4833,86.65
814154,Mahagama,24.4833,86.65
814152,Rohini,24.4833,86.65
814151,Saraiyahat,24.4833,86.65
814150,Sarwan,23.4833,74.8167
814148,Raghunathpur,26.0333,76.9667
814147,Pathargama,24.675,84.9194
814146,Palojori,24.675,84.9194
814145,Nunihat,24.4833,87.1333
814144,Massanjore,24.675,84.9194
814143,Kunda,24.2167,84.6667
814142,Jasidih,24.5167,86.65
814141,Jarmundi,24.4,87.05
814133,Godda,24.5222,85.4722
814131,Chandan,24.5222,85.4722
814120,Ghorawal,24.5222,85.4722
814119,Kurwa,24.5333,87.5667
814118,Basukinath Dham,24.5333,87.5667
814117,Talisman Bilasi,24.5333,87.5667
814116,Satsang,24.5333,87.5667
814114,Deo Sang Bompas Tower,24.5333,87.5667
814113,Deoghar College,24.5333,87.5667
814112,Baidyanath Deoghar Ho.,24.5333,87.5667
814111,Amrapara,24.5333,87.5667
814103,Kathikund,23.6333,85.5167
814102,Ramgarh,23.6333,85.5167
814101,S P College,23.6333,85.5167
813233,Fatehpur (Bhagalpur),21.6833,72.2833
813231,Maheshmunda (Bhagalpur),21.6833,72.2833
813228,Tilakpur,21.6833,72.2833
813226,Tarar(Bhagalpur),21.6833,72.2833
813223,Akbar Nagar,21.6833,72.2833
813221,Tarapur,21.6833,72.2833
813212,Sangrampur(Bhagalpur),21.6833,72.2833
813210,S S College,21.6833,72.2833
813206,Ishipur,21.6833,72.2833
813205,Ghogha,21.6833,72.2833
813204,Ekchari,21.6833,72.2833
813201,Asarganj,21.6833,72.2833
813117,Bagduma,21.6833,72.2833
813107,Raja Un,21.6833,72.2833
813106,Katoria,21.6833,72.2833
813105,Jagdishpur,21.6833,72.2833
813103,Barahat,21.6833,72.2833
813102,Banka H O,21.6833,72.2833
813101,Amarpur,21.6833,72.2833
812007,T N B College,24.3298,85.6667
812006,Nathnagar,24.3298,85.6667
812005,Aliganj,24.3298,85.6667
812004,Champanagar,24.3298,85.6667
812003,Barari,24.3298,85.6667
812002,Tatarpur,24.3298,85.6667
812001,Ishaquchak,24.3298,85.6667
811313,Mallehpur,24.3298,85.6667
811312,Lakshmipur,24.3298,85.6667
811311,Chittaranjan Rd,24.3298,85.6667
811309,Kajra,24.3298,85.6667
811308,Jhajha,24.3298,85.6667
811307,Jamui,24.3298,85.6667
811305,Gidhaur,24.3298,85.6667
811304,Chewara,24.3298,85.6667
811303,Chakar,24.3298,85.6667
811302,Barahiya,24.3298,85.6667
811301,Aliganj,24.3298,85.6667
811214,Jamalpur Sadar Bazar,24.3298,85.6667
811213,Havelikharagpur,24.3298,85.6667
811212,Dharhara (Monghyr),24.3298,85.6667
811201,Lal Darwaza,24.3298,85.6667
811111,Teus,24.3298,85.6667
811104,Sarmera,24.3298,85.6667
805136,Jethian,,
805134,Tetar,,
805131,Wazirganj,,
805130,Warisaliganj,,
805129,Tungi(Nawadah),,
805128,Tarwan,,
805126,Rajhat,,
805125,Rajauli,,
805124,Pakribarwan,,
805123,Orhanpur,,
805110,Nawadah Kutchery,,
805109,Nardiganj,,
805108,Lalbigha,,
805106,Kawakol,,
805104,Kadirganj,,
805103,Hasua,,
805102,Gobindpur (Nawadah),,
805101,Dhamaul,,
804451,Hazaratsian,,
804432,Bandhuganj,,
804428,Usri,,
804427,Tehta,,
804425,Sakurabad,,
804424,Paibigha,,
804423,Naglakinjar,,
804422,Makhdumpur,,
804420,Kazisarai,,
804419,Karpi,,
804418,Kako,,
804417,Jahanabad R S,,
804408,Jahanabad Kutchery,,
804407,Hulashganj,,
804406,Ghosi,,
804405,Dharaut,,
804404,Chakan,,
804402,Baidrabad,,
804401,Arwal,,
803306,Samyagarh,,
803301,Hathidah,,
803221,Pandarak,,
803212,Bakhtiarpur,,
803206,Fatehpur (Patna),,
803205,Baikathpur,,
803204,Telmar,,
803203,Alawalpur,,
803201,Fatwa,,
803130,Tungi(Biharsharif),,
803129,Tetrawan,,
803124,Veerayatan,,
803120,Asta,,
803119,Rahui,,
803118,Ashanagar,,
803116,Rajgir Kund,,
803115,Pawapuri,,
803111,Nalanda R S,,
803110,Harnaut,,
803109,Giriak,,
803108,Chandi,,
803107,Asthawan,,
803101,Alinagar,,
802315,Lauhar Farna,,
802314,Kayamnagar,,
802312,Chandwa (Arrah),,
802301,Maharaja College,,
802230,Tarar(Arrah),,
802226,Dawath,,
802225,Chhatauna (Arrah),,
802223,Charpokhri,,
802220,Sanjhauli,,
802219,Rajpur(Arrah),,
802218,Natwar,,
802215,Garh Nokha,,
802212,Tenduni Chowk,,
802211,Banbhnaul,,
802210,Udwantnagar,,
802209,Tarari,,
802208,Sahar,,
802206,Kasap,,
802205,Karath,,
802204,Hasan Bazar,,
802203,Garhani,,
802202,Agion Bazar,,
802201,Agion,,
802183,Gaudarh Rudranagar,,
802182,Tar,,
802178,Kalyanpur(Arrah),,
802174,Jamira,,
802173,Jalpura,,
802172,Babura,,
802171,Sarenja,,
802169,Gaighat,,
802166,Umraoganj,,
802165,Sahpur Patti,,
802164,Sandesh,,
802163,Naya Mohammadpur,,
802162,Nawadahben,,
802161,Narhi Chandi,,
802159,Jitaura,,
802158,Jagdishpur Arrah,,
802157,Gajgajganj,,
802156,Dhamar,,
802155,Dalippur,,
802154,Chaurasta Behea,,
802134,Raghunathpur(Arrah),,
802131,Neajipur,,
802129,Nawanagar,,
802123,Itarhi,,
802117,Dhansoi,,
802115,Chaugain,,
802114,Chausa(Arrah),,
802111,Arak,,
802101,Nai Bazar,,
801506,Sahaynagar,,
801505,Phulwarisharif,,
801503,Dalwar Chemical,,
801502,Daudpur (Patna),,
801306,Telhara,,
801305,Nagarnausa,,
801304,Karaiparsarai,,
801303,Islampur,,
801302,Hilsa,,
801301,Ekangersarai,,
801119,Kamla Gopalpur,,
801118,Amhara (Patna),,
801117,Amarpura,,
801115,Datiana,,
801114,Chandaos,,
801112,Lai,,
801111,Sadisopur,,
801110,Paliganj,,
801109,Naubatpur,,
801108,Maner,,
801101,Anandpur Homeguard Centre,,
800023,Lal Bahadur Shastri Nagar,,
800021,Vidyut Parishad,,
800020,Lohianagar,,
800019,Accounts Patna,,
800016,Rajendranagar,,
800015,Patna Secretariat,,
800013,Pataliputra,,
800011,Sanjiwan Press,,
800010,Sadaquat Ashram,,
800008,Mahabir Asthan,,
800007,Dental College,,
800006,Mahendru,,
800005,Patna University,,
800004,Bankipur H O,,
800003,Kadamkuan,,
800002,Gardanibagh,,
800001,Patna High Court,,
799290,Fatikroy,24.139,91.7716
799289,Ambassa,24.2,91.8333
799288,Kanchanbari,24.2,91.8333
799287,Manikbhandar,24.2,91.8333
799286,Halahali,24.2,91.8333
799285,Kamalpur,24.2,91.8333
799279,Paiturbazar,24.3333,92.0167
799278,Salema,24.3333,92.0167
799277,Kailashahar,24.3333,92.0167
799275,Manughat,24.3333,92.0167
799273,Chaileng,24.3333,92.0167
799271,Dasdabazar,24.3333,92.0167
799270,Kanchanpur,24.3333,92.0167
799269,Jampuri,24.139,91.7716
799265,Machmara,24.139,91.7716
799264,Kumarghat,24.139,91.7716
799263,Pecharthal,24.139,91.7716
799262,Churaib,24.139,91.7716
799261,Kadamtala,24.139,91.7716
799260,Panisagar,24.139,91.7716
799252,Bagbassa,24.139,91.7716
799251,Chandrap,24.139,91.7716
799250,Dharma Nagar H O,24.139,91.7716
799214,Fatikcherra,24.139,91.7716
799213,Simna,24.139,91.7716
799212,Sidhai,24.139,91.7716
799211,Mohanpur,24.139,91.7716
799210,Kamalghat,24.139,91.7716
799206,Bachaibari,24.0112,91.6182
799205,Teliamura,24.0112,91.6182
799204,Kulaibazar,24.0112,91.6182
799203,Kalyanpur,23.9225,91.6031
799202,Khowai Court,24.0112,91.6182
799201,Khowai,24.1,91.6333
799159,Matai,23.2528,91.4514
799158,Rajnagar,23.2528,91.4514
799157,Anandapur,23.2528,91.4514
799156,Rishyamukh,23.2528,91.4514
799155,Beloniya,23.2528,91.4514
799153,Radhanagar,23.2528,91.4514
799149,Satchand,23,91.7319
799148,Baikara,23,91.7319
799147,Jalefa Bazar,23,91.7319
799146,Kalsibazar,23,91.7319
799145,Sabroom,23,91.7319
799144,Santirbazar,23,91.7319
799143,Manubazar,23,91.7319
799142,Muhuripur,23,91.7319
799141,Jolaibari,23,91.7319
799132,Kathalia,23.3167,91.3167
799131,Sunamura,23.3167,91.3167
799130,Sekerkote,23.3167,91.3167
799125,Salgarh,23.3166,91.5056
799123,Jamjuri,23.3166,91.5056
799122,Matabari,23.3166,91.5056
799121,Maharani,23.3166,91.5056
799120,Udaipur Court,23.3166,91.5056
799119,Bagma,23.3166,91.5056
799115,Melagarh,23.3166,91.5056
799109,Zirjhamukha,23.5067,91.514
799108,Ampinagar,23.5067,91.514
799107,Charilam,23.5067,91.514
799106,Boxa Nagar,23.5067,91.514
799105,Kakraban,23.4833,91.3833
799104,Gumti Project,23.5067,91.514
799103,Bisramaganj,23.5067,91.514
799102,Bishalgarh,23.5067,91.514
799101,Amarpur,23.53,91.6447
799055,Tripura Engg College,23.6167,91.3667
799045,Birendra Nagar,23.6167,91.3667
799035,Ranirbazar,23.6167,91.3667
799015,Bimangarh,23.6167,91.3667
799012,Salbagan,23.6167,91.3667
799011,Barjala,23.6167,91.3667
799010,Jogendranagar,23.6167,91.3667
799009,Agartala Airport,23.6167,91.3667
799008,Khayaspur,23.6167,91.3667
799007,Dhaleswar,23.6167,91.3667
799006,Kunjaban,23.6167,91.3667
799005,Abhaynagar,23.6167,91.3667
799004,Agartala College,23.6167,91.3667
799003,Arundhuti Nagar,23.6167,91.3667
799002,Ramnagar,23.6167,91.3667
799001,Agartala Secretariat,23.6167,91.3667
798632,Sungra,26.3333,94.7458
798631,Chukitong,26.3333,94.7458
798630,Kobulong,26.3333,94.7458
798629,Sutakha,26.3583,94.8083
798628,Meraring,26.3583,94.8083
798627,Atoizu,26.3583,94.8083
798626,Aghunoto,26.3583,94.8083
798623,Paper Nagar Tuli,26.3583,94.8083
798622,Naginamara,26.3583,94.8083
798621,Mon,26.75,95.1
798620,Zunheboto,25.9667,94.5167
798619,Akolato,26.2833,94.8333
798618,Tuli,26.2833,94.8333
798617,Ongpangkong,26.2833,94.8333
798616,Longkhim,26.2833,94.8333
798615,Impur,26.2833,94.8333
798614,Chuchyemlong,26.2833,94.8333
798613,Changtongia,26.2833,94.8333
798612,Tuensang,26.2833,94.8333
798611,Kiphira,26.2833,94.8333
798601,Mokokchung,26.3333,94.5333
797127,Viswama,25.8583,94.2
797126,Zubza,25.8583,94.2
797125,Zakhama,25.8583,94.2
797124,Sugar Mill Project,25.8583,94.2
797123,Rangapahar,25.8583,94.2
797122,Pherima,25.8583,94.2
797121,Piphema,25.8583,94.2
797112,Dimapur,26.1,94.2667
797111,Wokha,26.1,94.2667
797110,Zalukei,26.1,94.2667
797109,Tseminyu,25.9333,94.2333
797108,Phek,25.7778,94.1778
797107,Pfutserro,25.7778,94.1778
797106,Ghaspani,25.7667,93.9
797105,Cheichema,25.7778,94.1778
797104,Chazouba,25.7778,94.1778
797103,Chumukhedima,25.7778,94.1778
797102,Chizami,25.6333,94.4
797101,Birema,25.7778,94.1778
797001,Kohima H O,25.8583,94.2
796901,Saiha,22.4833,92.9667
796770,Chawngte,22.9,92.5944
796751,Demagiri,22.9167,92.4667
796730,Lungsen,22.9,92.5833
796710,Bunghmun,22.9,92.5944
796701,Lunglei,22.8833,92.7333
796691,Zotlang,23.8333,92.4833
796629,Deomali,23.8333,92.4833
796571,Hnahthial,23.4056,92.6931
796471,Lakhicherra,23.8,92.6667
796441,Mumit,23.8,92.6667
796410,Sairang,23.8,92.6667
796370,Lungdar,23.6167,92.6
796321,Champai,23.6167,92.6
796310,Khawzawl,23.6167,92.6
796290,Ngopa,23.6833,92.6667
796261,Saitual,23.9667,92.5833
796230,Sialsuk,23.4,92.75
796190,Aibawk,23.6583,92.8667
796181,Serchhip,23.3,92.8333
796161,Thingsulthliah,23.6583,92.8667
796111,Darlawn,24.0167,92.9
796101,Vairengte,23.6583,92.8667
796081,Kolasib,23.75,92.75
796070,Kawnpur,23.75,92.75
796031,Sihphir,23.75,92.75
796025,Dustlang,23.75,92.75
796017,Zemabawk,23.75,92.75
796015,Tlaingnuam,23.75,92.75
796012,Ramhlun,23.75,92.75
796009,Vaivakaan,23.75,92.75
796007,Chandmari,23.75,92.75
796005,Kulikawn,23.75,92.75
796001,Aizawl H O,23.75,92.75
795158,Ching Kompong,25.5,94.1333
795151,Kangla Tongbi,25.5,94.1333
795150,Mao,25.5,94.1333
795147,Nungba,24.75,93.4333
795146,Lumsung,24.7733,93.7033
795145,Tusen,24.7733,93.7033
795144,Tengnoupal,24.7733,93.7033
795143,Thanlon,24.2833,93.2833
795142,Ukhrul,25.1167,94.3667
795141,Tamenglong,24.9667,93.55
795140,Tulihal,24.75,93.8833
795139,Thingat,24.5833,93.8889
795138,Thoubal,24.6333,94.0167
795137,Singjamaibazar,24.5833,93.8889
795136,Sekmai,24.5833,93.8889
795135,Parrel,24.5833,93.8889
795134,Nambol,24.5833,93.8889
795133,Moirang,24.5,93.7667
795132,Mayang Imphal,24.6167,93.8833
795131,Moreh,24.5833,93.8889
795130,Lilong,24.5833,93.8889
795129,Kongpokpi,24.6944,93.7944
795128,Churachandpur,24.3333,93.6667
795127,Chendel,24.6944,93.7944
795126,Bishenpur,24.6333,93.7667
795125,Tamel,24.6944,93.7944
795124,Loktak Project,24.6944,93.7944
795123,Wongoi,24.6944,93.7944
795122,Kalapahar,25.1167,93.95
795121,K K Prampat,24.6944,93.7944
795120,Hiyangthang,24.6944,93.7944
795116,Jiribam,24.8512,93.8464
795115,Gulerthal,24.8512,93.8464
795106,Karong,25.3,94.05
795105,Maram,25.4167,94.1
795104,Tadubi,25.3583,94.075
795103,Kakching Bazar,25.3583,94.075
795102,Chakpikarong,25.3583,94.075
795101,Sugnu,25.3583,94.075
795011,Swombung,24.8512,93.8464
795010,Samdol,24.8512,93.8464
795004,Lamphelpat,24.8512,93.8464
795003,J N University,24.8512,93.8464
795002,Mantripukhri,24.8512,93.8464
795001,D M College,24.8512,93.8464
794112,Mandipathar,25.6,90.8833
794111,Simsanggiri,25.6,90.8833
794110,Rongjeng,25.6,90.8833
794109,Tikrikilla,25.3,89.85
794108,Resubelpara,25.3,89.85
794107,Nangalbibra,25.3,89.85
794106,Mahendraganj,25.3,89.85
794105,Garobandha,25.3,89.85
794104,Fulbari,25.3,89.85
794103,Barengapara,25.3,89.85
794102,Bagmara,25.3,89.85
794101,Araimail,25.3,89.85
794005,Dobasipara,25.45,90.3667
794002,Lower Chandmari,25.45,90.3667
794001,Tura H O,25.45,90.3667
793150,Jowai,25.45,92.2
793122,Union Christian College,25.4667,91.7667
793121,Mawphlang,25.4667,91.7667
793120,Moirang,25.4667,91.7667
793119,Nongstoin,25.5167,91.2667
793113,Mawsynram,25.3,91.5833
793112,Shella,25.3778,91.5833
793111,Cherrabazar,25.3778,91.5833
793110,Pynursla,25.3167,91.9
793109,Dawki,25.6,91.7917
793108,Cherrapunjee,25.3,91.7
793107,Bholaganjbazar,25.6,91.7917
793106,Balat,25.6,91.7917
793105,Nayabunglow,25.6,91.7917
793104,Sumer,25.6,91.7917
793103,Barapani,25.6,91.7917
793102,Nongpoh,25.9,91.8833
793101,Burnihat,25.6,91.7917
793025,Governors Camp,25.4643,91.7571
793021,Madan Ritting,25.4643,91.7571
793014,Nongthymmai,25.4643,91.7571
793013,Rilbong,25.4643,91.7571
793012,Mawpat,25.4643,91.7571
793011,Assam Rifles,25.4643,91.7571
793010,Laitkor Peak,25.4643,91.7571
793009,Nonglyer,25.4643,91.7571
793008,Phudmawri Mawlai,25.4643,91.7571
793007,Happy Valley,25.4643,91.7571
793006,Umpling,25.4643,91.7571
793005,Upper Shillong,25.4643,91.7571
793004,Bishnupur,25.4643,91.7571
793003,Laitumkhrah,25.4643,91.7571
793002,Barabazar,25.4643,91.7571
793001,Oakland,25.4643,91.7571
792123,Nampong,27.3,96.1
792122,Miao,27.4833,96.1833
792121,Jairampur,27.3917,96.1417
792120,Changlong,27.3917,96.1417
792111,Sunpura,27.8333,95.8667
792110,Roing,27.8333,95.8667
792104,Chowkham,28.0833,96.55
792103,Namsai,28.0833,96.55
792102,Hayuliang,28.0833,96.55
792101,Anini,28.0833,96.55
792055,Tuting,28.9667,94.8667
792051,Mechuka,28.9667,94.8667
792001,Tezu,27.9167,96.1667
791122,Daporizo,27.6333,93.8333
791121,Kimin,27.6333,93.8333
791120,Zero,27.6333,93.8333
791113,Banderdewa,27.15,93.75
791112,Doimukh,27.15,93.75
791111,Itanagar,27.15,93.75
791104,Mebo,28.025,95
791103,Hill Top,28.025,95
791102,Pasighat,28.0667,95.3333
791101,Basar,27.9833,94.6667
791002,Yingkiong,28.1667,94.7667
791001,Along,28.1667,94.7667
790115,Tenga Valley,27.4583,92.0667
790114,Bhalukpong,27.4583,92.0667
790104,Towang,27.5833,91.8667
790103,Seijussa,27.4583,92.0667
790102,Seppa,27.4583,92.0667
790101,Dirang,27.3333,92.2667
790002,Kalaktang,27.1,92.1333
790001,Bomdila,27.25,92.4
788834,Khejurbond,25.3222,93.1333
788832,Langting,25.5,93.1167
788831,Maibong,25.3,93.1667
788830,Mahur,25.1667,93.1167
788819,Haflong,25.1833,93.0333
788818,Harangajao,25.075,92.8
788817,Behara Bazar,25.075,92.8
788816,Jalalpur,25.075,92.8
788815,Kalain,24.9667,92.5667
788814,Salchopra,25.075,92.8
788812,Kalaincherra,25.075,92.8
788808,Hilara Colony,24.9,92.6
788806,Badarpur,24.9,92.6
788805,Katigorah,24.9,92.6
788803,Badarpurghat,24.9,92.6
788802,Panchgram,24.9,92.6
788801,Kalinagar,24.9,92.6
788790,Manikganj,24.75,92.35
788781,Mahishasan,24.75,92.35
788737,Olivacherra,24.75,92.35
788736,Dullavcherra,24.75,92.35
788735,Retabari,24.75,92.35
788734,Anipur,24.75,92.35
788733,Bazarghat,24.75,92.35
788731,Kanai Bazar,24.75,92.35
788729,Lakhi Cherra,24.75,92.35
788727,Bazaricherra,24.75,92.35
788726,Hatikhira,24.75,92.35
788725,Chandkhira,24.75,92.35
788724,Patherkandi,24.75,92.35
788723,Baroigram,24.75,92.35
788722,Nilambazar,24.75,92.35
788721,Latu,24.75,92.35
788720,Kaliganj Bazar,24.75,92.35
788719,Kayasthagram,24.75,92.35
788716,Sadarasi,24.75,92.35
788711,Karimganj Bazar,24.75,92.35
788710,Char Bazar,24.75,92.35
788708,Chargola Bazar,24.75,92.35
788706,Mahakhal,24.75,92.35
788705,Rajartilla,24.75,92.35
788702,Srigauri,24.75,92.35
788169,Lalamukh,24.55,92.6
788167,Vernerpur,24.55,92.6
788166,Ramkrishnanagar,24.55,92.6
788165,Manipurbagan,24.55,92.6
788164,Monacherra,24.55,92.6
788163,Lala,24.55,92.6
788161,Katlacherra,24.55,92.6
788160,Jaffirband,24.55,92.6
788156,Anilgarh,24.6833,92.5667
788155,Ratanpur Road,24.6833,92.5667
788152,Lakshmishahar,24.6833,92.5667
788151,Hailakandi,24.6833,92.5667
788150,Kalibari Bazar,24.6833,92.5667
788145,Chiparsangam,24.7194,92.7722
788125,Laboc,24.7194,92.7722
788124,Irongmara,24.7194,92.7722
788123,Bekirpar,24.7194,92.7722
788122,Manierkhal,24.7194,92.7722
788121,Kabuganjbazar,24.7194,92.7722
788119,Sonaimukh,24.7167,92.9
788117,Rosekandi,24.7667,92.7889
788116,Palonghat,24.7667,92.7889
788115,Narsingpur,24.7667,92.7889
788114,Dholai Bazar,24.7667,92.7889
788113,Dwarband,24.65,92.7
788112,Derby,24.7667,92.7889
788111,Dalu,24.9333,92.7667
788107,Joypur Raja Bazar,24.7833,93.1
788106,Fulertal,24.7833,93.1
788104,Jirighat,24.7833,93.1
788103,Lakhipur (Cachar),24.7833,93.1
788102,Dewan,24.7833,93.1
788101,Bankandi,24.7833,93.1
788099,Matinagar,24.8667,92.7667
788098,Pailapool,24.8667,92.7667
788030,Udarbond,24.8667,92.7667
788025,Arunachal,24.8667,92.7667
788019,Barkhola,24.8667,92.7667
788015,Meherpur,24.8667,92.7667
788014,Silchar Regional,24.8667,92.7667
788013,Sonabarighat,24.8667,92.7667
788011,Kanakpur,24.8667,92.7667
788010,Engineering College,24.8667,92.7667
788009,Rongpur,24.8667,92.7667
788007,Vivekananda Road,24.8667,92.7667
788006,Link Road,24.8667,92.7667
788005,Rangirkhari,24.8667,92.7667
788004,Gurucharan College,24.8667,92.7667
788003,Tarapur,24.8667,92.7667
788002,Malugram,24.8667,92.7667
788001,Dewanji Bazar,24.8667,92.7667
787060,Jonai,27.3722,94.45
787059,Silapathar,27.3722,94.45
787058,Machkhowa,27.3722,94.45
787057,Dhemaji,27.4833,94.5833
787056,Pathalipam,27.4333,94.3
787055,Dhakuakhana,27.2,94.4667
787054,Islamgaon,27.3722,94.45
787053,Ghilamara,27.3722,94.45
787052,Panigaon,27.3722,94.45
787051,Lilabari Air Field,27.3722,94.45
787032,Maidamia,27.3722,94.45
787030,Baginadi,27.3722,94.45
787029,Moinapara,27.3722,94.45
787028,Nowboicha,27.3722,94.45
787001,North Lakhimpur H O,27.3722,94.45
786631,Longding,27.0167,95.5667
786630,Khonsa,27.0167,95.5667
786624,Barbam,27.0167,95.5667
786623,Parbatpur,27.0167,95.5667
786622,Namrup T P S,27.0167,95.5667
786621,Namrup,27.0167,95.5667
786616,Lengri Bazar,27.0167,95.5667
786615,Kowarigaon,27.0167,95.5667
786614,Jeypore,27.0167,95.5667
786613,Bamunbari,27.0167,95.5667
786612,Tingkong,27.0167,95.5667
786611,Rajgarh,27.0167,95.5667
786610,Naharkatia,27.0167,95.5667
786602,Duliajan,27.0167,95.5667
786601,Hoogrijan,27.0167,95.5667
786186,Hatibandha,27.3,95.7917
786185,Dinjan,27.3,95.7917
786184,Chabua,27.3,95.7917
786183,Panitola,27.3,95.7917
786182,Ledo,27.3,95.7917
786181,Margherita,27.2833,95.6833
786180,Lekhapani,27.3167,95.9
786173,Jubilee Digboi,27.3278,95.5833
786172,Powai,27.3278,95.5833
786171,Digboi,27.3278,95.5833
786170,Makum Junction,27.3278,95.5833
786159,Talap,27.3278,95.5833
786158,Kundil,27.3278,95.5833
786157,Chapakhowa,27.3278,95.5833
786155,Sadiya,27.3278,95.5833
786154,Saikhowaghat,27.3278,95.5833
786153,Rupai Siding,27.3278,95.5833
786152,Kakapathar,27.3278,95.5833
786151,Netaji Road,27.3278,95.5833
786150,Barhapjan,27.3278,95.5833
786148,Mankhooli,27.3278,95.5833
786147,Rangagorah,27.3278,95.5833
786146,Sukhanpukhuri,27.3278,95.5833
786145,Sripuria,27.3278,95.5833
786125,Parbatia,27.3278,95.5833
786110,Sissibargaon,27.3278,95.5833
786103,Tengakhat,27.3833,95.1667
786102,Chabua Air Field,27.3833,95.1667
786101,Dikom,27.3833,95.1667
786054,Lezai,27.25,95.5792
786053,Kotona,27.25,95.5792
786052,Tinthengia,27.25,95.5792
786012,Mohanbari Air Field,27.25,95.5792
786010,Lahoal,27.25,95.5792
786008,Mohanaghat,27.25,95.5792
786007,Barbarua,27.25,95.5792
786005,Jalan Nagar,27.25,95.5792
786004,Dibrugarh University,27.25,95.5792
786003,Revenue Building,27.25,95.5792
786002,Assam Medical College,27.25,95.5792
786001,Dibrugarh H O,27.25,95.5792
785701,Hahchara,26.6843,94.2648
785696,Galeki,27.0667,95.0333
785695,Towkok,27.0667,95.0333
785694,Teokghat,27.0667,95.0333
785692,Sapekhati,27.0667,95.0333
785690,Sonari,27.0667,95.0333
785689,Suffry,26.8778,94.6778
785688,Lakwah,26.8778,94.6778
785687,Santak,26.8778,94.6778
785686,Simaluguri,26.9167,94.7667
785685,Nazira,26.9167,94.7333
785684,Namtidol,26.8778,94.6778
785683,Jhanji,26.8778,94.6778
785682,Tamulichiga,26.8778,94.6778
785681,Amguri Haloating,26.8778,94.6778
785680,Amguri,26.8,94.5333
785676,Khowangghat,26.6656,94.2635
785675,Khowang,26.6656,94.2635
785674,Nemuguri,26.6656,94.2635
785673,Sepon,26.6656,94.2635
785672,Rajmai,26.6656,94.2635
785671,Netaipukhuri,26.6656,94.2635
785670,Moranhat,26.6656,94.2635
785669,Moran,27.1833,94.9333
785668,Mechagarh,27.1833,94.9333
785666,Kaloogaon,27.1833,94.9333
785665,Joynagar,27.1833,94.9333
785664,Gauri Sagar,27.1833,94.9333
785663,Desangmukh,27.1833,94.9333
785662,Demow,27.1833,94.9333
785661,Charing,27.1833,94.9333
785640,Sibsagar H O,26.6656,94.2635
785636,Selenghat,26.6125,94.2667
785635,Nakachari,26.7333,94.3833
785634,Mariani,26.6667,94.3333
785633,Kharikatia,26.6125,94.2667
785632,Puranaitambar,26.6125,94.2667
785631,Barhalla,26.45,94.15
785630,Titabar,26.6,94.2
785626,Moheema,26.5167,93.9667
785625,Kamarbandha Ali,26.5167,93.9667
785622,Dhekhial,26.5167,93.9667
785621,Golaghat,26.5167,93.9667
785620,Negheriting,26.5167,93.9667
785619,Kamargaon Charali,26.5958,93.875
785618,Baruabamungaon,26.5958,93.875
785617,Dohatia,26.5958,93.875
785616,Gatonga,26.5958,93.875
785615,Numaligarh,26.6333,93.75
785614,Dergaon Charali,26.7,93.9667
785613,Letekujan,26.5833,93.8
785611,Bedlipar,26.5958,93.875
785610,Furkating,26.4667,93.9833
785604,Naojan,26.1167,93.8167
785603,Oating,26.2083,93.8417
785602,Barpathar,26.3,93.8667
785601,Sarupathar,26.2083,93.8417
785113,Dhekiakhowa,26.8333,94.4167
785112,Teok,26.8333,94.4167
785111,Neamatighat,26.8333,94.4167
785110,Majulibangaon,26.8333,94.4167
785109,Kaziranga Sanctuary,26.8333,94.1333
785108,Kokilamukh,26.8333,94.1333
785107,Kakajan,26.8333,94.1333
785106,Kamalabari,26.8333,94.1333
785105,Jengraimukh,26.8333,94.1333
785104,Garmursatra,26.8333,94.1333
785103,Fulanibari,26.8333,94.1333
785102,Dakhinpatsatra,26.8333,94.1333
785101,Bahana,26.8333,94.1333
785015,Korokatoli,26.6843,94.2648
785014,Rajabari,26.6843,94.2648
